City,Country,CountryCode,DepartmentNameNative,InstituteNameHEPnew,InstituteNameHEPold,InstituteNameNative,Latitude,Longitude,ZIPcode,recid,LatitudeCity,LongitudeCity
Heverlee,Belgium,BE,Department of Physics and Astronomy,"KU Leuven, Dept. Phys. Astron.","KU Leuven, Dept. Phys. Astron.",Katholieke Universiteit Leuven,50.8630778,4.6738806,3001,1381840,50.8626072,4.6958889
Leuven,Belgium,BE,,KU Leuven,Leuven U.,Katholieke Universiteit Leuven,50.863361,4.679135,3001,902962,50.8798438,4.7005176
Ghent,Belgium,BE,Department of Physics and Astronomy,"U. Gent, Dept. Phys. Astron.",Gent U.,Universiteit Gent,51.026659,3.713915,9000,902815,51.0543422,3.7174243
Ghent,Belgium,BE,,U. Gent,U. Gent (main),Universiteit Gent,51.0678307,3.7290914,9000,1095323,51.0543422,3.7174243
Geel,Belgium,BE,Faculteit Industriële Ingenieurswetenschappen,"KU Leuven, FET","KU Leuven, FET",Katholieke Universiteit Leuven,51.160854,4.9612617,2440,1381836,51.16257,4.99084
Geel,Belgium,BE,Geel site,"Euratom JRC, Geel","Euratom, Geel",Euratom Joint Research Centre (JRC),51.16257,4.99084,2440,905237,51.16257,4.99084
Antwerp,Belgium,BE,Departement fysica,"U. Antwerp, Dept. Phys.",Antwerp U.,Universiteit Antwerpen,51.1638133,4.4009007,2610,902642,51.2194475,4.4024643
Antwerp,Belgium,BE,Departement Wiskunde & Informatica (WISINF),"U. Antwerp, WISINF","Antwerp U., WISINF",Universiteit Antwerpen (UA),51.1890846,4.3836284,2020,910056,51.2194475,4.4024643
Antwerp,Belgium,BE,,U. Antwerp,U. Antwerp (main),Universiteit Antwerpen,51.2198771,4.4011356,2000,1209634,51.2194475,4.4024643
,Benin,BN,,,Parakou U.,Université de Parakou,9.3466822,2.6090043,,1264190,4.535277,114.727669
Tarija,Bolivia,BO,,,Privada Boliviana U.,Privada Boliviana University (UPB),-17.6544783,-67.1294385,,1267117,-21.5213825,-64.7280952
Lukavica,Bosnia and Herzegovina,BA,,"U. East Sarajevo, Lukavica","U. East Sarajevo, Lukavica",University of East Sarajevo (UES),43.8217653,18.3781434,71126,1444562,43.8237089,18.3766975
Pelotas,Brazil,BR,,"UFPel, Pelotas",Pelotas U.,Universidade Federal de Pelotas (UFPel),-31.7810978,-52.3234794,,907173,-31.7653989,-52.3375886
Sao Borja,Brazil,BR,,"Inst. Fed. Educ., Sao Borja","Inst. Fed. Educ., Sao Borja","Institudo Federal de Educação, Ciência e Tecnologia Farroupilha",-28.6583059,-56.0041451,97670-000,1231659,-28.6583059,-56.0041451
Porto Alegre,Brazil,BR,,"Pont. U. Catolica Rio Grande do Sul, Porto Alegre","Pont. U. Catolica Rio Grande do Sul, Porto Alegre",Pontificia Universidade Catolica do Rio Grande do Sul (PUCRS),-27.8579782,-54.4536768,90619-900,1229550,-30.0346471,-51.2176584
Florianopolis,Brazil,BR,Departamento de Fisica,"UFSC, Santa Catarina, Dept. Phys.",Santa Catarina U.,Universidade Federal de Santa Catarina (UFSC),-27.5969039,-48.5494544,88000,904931,-27.5953778,-48.5480499
Sao Paulo,Brazil,BR,,"ITA, Sao Paulo","Sao Paulo, Inst. Tech. Aeronautics",Instituto Tecnologico de Aeronautica (ITA),-24.1327493,-46.6933383,12228-901,907598,-23.5505199,-46.6333094
Porto Alegre,Brazil,BR,Instituto de Fisica,"UFRGS, Porto Allegre, Inst. Fis.",Rio Grande do Sul U.,Universidade Federal do Rio Grande do Sul (UFRGS),-23.7784964,-54.2817096,91501-970,903161,-30.0346471,-51.2176584
Sao Paulo,Brazil,BR,Instituto de Fisica Teorica (IFT),"UNESP Sao Paulo, IFT","Sao Paulo, IFT",Universidade Estadual Paulista (UNESP),-23.7180532,-46.7702896,01140-070,903185,-23.5505199,-46.6333094
Santo Andre,Brazil,BR,,"UABC, Santo Andre",ABC Federal U.,Universidade Federal do ABC (UABC),-23.6375511,-46.5282973,9210,910786,-23.6742228,-46.5436003
São Paulo,Brazil,BR,,"U. Cruzeiro do Sul, Sao Paulo",Cruzeiro do Sul U.,Universidade Cruzeiro do Sul,-23.5632676,-46.6348387,01506-000,910390,-23.5505199,-46.6333094
Sao Paulo,Brazil,BR,"Instituto de Astronomia, Geofísica e Ciências Atmosféricas","U. Sao Paulo, IAG","Sao Paulo U., IAG",Universidade de São Paulo (USP),-23.5609436,-46.7369696,05508-900,908925,-23.5505199,-46.6333094
Sao Paulo,Brazil,BR,,U. Sao Paulo,U. Sao Paulo (main),Universidade de São Paulo (USP),-23.5596081,-46.7338654,05508-900,1225443,-23.5505199,-46.6333094
Sao Paulo,Brazil,BR,Institute of Mathematics & Statistics,"U. Sao Paulo, Inst. Math. Stat","Sao Paulo U., Inst. Math. Stat.",University of Sao Paulo (USP),-23.5505199,-46.6333094,05315-970,908003,-23.5505199,-46.6333094
Sao Paulo,Brazil,BR,,,"FESP, Sao Paulo",São Paulo Engineering College (FESP),-23.5505199,-46.6333094,,1187698,-23.5505199,-46.6333094
Sao Paulo,Brazil,BR,,,"Soc. Brasileira Fis., Sao Paulo",,-23.5505199,-46.6333094,,1241137,-23.5505199,-46.6333094
Sao Paulo,Brazil,BR,Instituto de Física,"U. Sao Paulo, Inst. Phys.",Sao Paulo U.,Universidade de Sao Paulo,-23.5489433,-46.6388182,05315-970,903186,-23.5505199,-46.6333094
Sao Paulo,Brazil,BR,,"SPRACE, Sao Paulo",SPRACE,São Paulo Research and Analysis Center (SPRACE),-23.5238975,-46.6676638,,1268259,-23.5505199,-46.6333094
"Sao Paulo,",Brazil,BR,,"ICTP-SAIFR, Sao Paulo","ICTP-SAIFR, Sao Paulo",ICTP South American Institute for Fundamental Research (ICTP-SAIFR),-23.5238721,-46.6665534,01140-070,1119124,-23.5505199,-46.6333094
Sao Paulo,Brazil,BR,Departamento de Policia Federal,,"SETEC, DPF, Sao Paulo",Setor Tecnico-Cienfifico,-23.511748,-46.703911,,1225723,-23.5505199,-46.6333094
Juiz de Fora,Brazil,BR,Departamento de Física,"Juiz de Fora Fed. U., Dept. Phys.",Juiz de Fora U.,Universidade Federal de Juiz de Fora,-23.3155859,-51.18872,36100,905599,-21.7624237,-43.3433999
Sao Jose dos Campos,Brazil,BR,,"U. Vale do Paraiba, Sao Paulo",Vale do Paraiba U.,Universidade do Vale do Paraiba (UniVap),-23.2073266,-45.9527856,12244-0000,910531,-23.223701,-45.9009074
,Brazil,BR,,,"ICRA, Rio de Janeiro",International Center for Relativistic Astrophysics Network (ICRA),-22.9546184,-43.1737816,,1253450,-14.235004,-51.92528
Rio de Janeiro,Brazil,BR,,"CBPF, Rio de Janeiro","Rio de Janeiro, CBPF",Centro Brasileiro de Pesquisas Físicas (CBPF),-22.9536908,-43.1733288,22290,903158,-22.9068467,-43.1728965
Rio de Janeiro,Brazil,BR,Instituto do Fisica,"UERJ, Rio de Janeiro, Inst. Phys.",Rio de Janeiro State U.,Universidade do Estado do Rio de Janeiro (UERJ),-22.9216988,-43.2213143,20550,904929,-22.9068467,-43.1728965
Rio de Janeiro,Brazil,BR,,,"SENAI/CETIQT, Rio de Janeiro",,-22.9068467,-43.1728965,,1241111,-22.9068467,-43.1728965
Campinas,Brazil,BR,"Instituto de Fisica ""Gleb Wataghin"" (IFGW)","UNICAMP, Campinas, IFGW",Campinas State U.,Universidade Estadual de Campinas (UNICAMP),-22.9063648,-47.0615741,13083-970,902714,-22.9098833,-47.0625812
Rio de Janeiro,Brazil,BR,Instituto de Física,"UFRJ, Rio de Janeiro, Inst. Phys.",Rio de Janeiro Federal U.,Universidade Federal do Rio de Janeiro (UFRJ),-22.9035393,-43.2095869,21941-972,903160,-22.9068467,-43.1728965
Rio de Janeiro,Brazil,BR,,,Colegio Pedro II,,-22.903148,-43.2184445,20921,1240962,-22.9068467,-43.1728965
Niteroi,Brazil,BR,Instituto de Fisica (IF),"UFF, Niteroi, IF","Niteroi, Fluminense U.",Universidade Federal Fluminense (UFF),-22.9015959,-43.1336563,24210-340,903792,-22.8858975,-43.1152211
Rio de Janeiro,Brazil,BR,,"Nat. Obs., Rio de Janeiro",Rio de Janeiro Observ.,Observatorio Nacional  (ON),-22.8948911,-43.2256358,22460 040,904810,-22.9068467,-43.1728965
Rio de Janeiro,Brazil,BR,,"LIneA, Rio de Janeiro","LIneA, Rio de Janeiro",Laboratório Interinstitucional de e-Astronomia (LIneA),-22.8948911,-43.2256358,20921-400,1373228,-22.9068467,-43.1728965
Rio de Janeiro,Brazil,BR,Departmento de Fisica,"Pont. U. Catol., Rio de Janeiro, Dept. Phys.","Rio de Janeiro, Pont. U. Catol.",Pontificia Universidade Catolica,-22.8830531,-43.2255461,22452-970,903159,-22.9068467,-43.1728965
Alcantara,Brazil,BR,,,Brazilian Space Agency,,-22.8201441,-43.004599,70610,1240952,-2.4039061,-44.4153649
Campinas,Brazil,BR,"Instituto de Matematica, Estatistica e Computacao Cientmfica (IMECC)","UNICAMP, Campinas, IMECC","Campinas State U., IMECC",Universidade Estadual de Campinas (UNICAMP),-22.8171095,-47.0681119,13083-859,905247,-22.9098833,-47.0625812
Campinas,Brazil,BR,Centro de Componentes Semicondutores (CCS),"UNICAMP, Campinas, CCS","CCS, UNICAMP",Universidade Estudual de Campinas (UNICAMP),-22.8171095,-47.0681119,13083-859,908492,-22.9098833,-47.0625812
Campinas,Brazil,BR,Faculdade de Engenharia Eletrica e de Computacao (FEEC),"UNICAMP, Campinas, FEEC","FEEC, UNICAMP",Universidade Estadual de Campinas (UNICAMP),-22.8171095,-47.0681119,13083-859,908493,-22.9098833,-47.0625812
Campinas,Brazil,BR,,"UNICAMP, Campinas",U. Campinas,Universidade Estadual de Campinas (UNICAMP),-22.8171095,-47.0681119,13083-859,1203495,-22.9098833,-47.0625812
Rio de Janeiro,Brazil,BR,,U. Fed. Rio de Janeiro,"UFRJ, Rio de Janeiro",Universidade Federal do Rio de Janeiro (UFRJ),-22.8143613,-43.2177299,21941-901,924303,-22.9068467,-43.1728965
Seropedica,Brazil,BR,,"Fed. Rural U., Rio de Janeiro",Rio de Janeiro Rural U.,Universidade Federal Rural do Rio de Janeiro (UFRRJ),-22.7663816,-43.6444472,,905730,-22.7691646,-43.6950804
Macaé,Brazil,BR,,"UFRJ, Macae","UFRJ, Macae",Universidade Federal do Rio de Janeiro Campus Macae (UFRJ),-22.392769,-41.8147926,27930-560,1409203,-22.3836904,-41.7827891
Sao Carlos,Brazil,BR,Institute of Mathematical and Computer Sciences,"U. Sao Paulo, Sao Carlos, ICMC","U. Sao Paulo, Sao Carlos, ICMC",University of Sao Paulo at Sao Carlos,-22.0611715,-48.1657696,13580,910925,-22.0087082,-47.8909263
Sao Carlos,Brazil,BR,Instituto de Fisica de Sao Carlos (IFSC),"USP, Sao Paulo, IFSC","Sao Paulo U., Sao Carlos",Universidade de Sao Paulo (USP),-22.0087082,-47.8909263,13560-970,902863,-22.0087082,-47.8909263
Sao Joao del-Rei,Brazil,BR,,Sao Joao del-Rei Fed. U.,Sao Joao del-Rei Fed. U.,Universidade Federal de São João del-Rei,-21.1384874,-44.2608447,36.307-352,906647,-21.1315795,-44.2530618
Vitoria,Brazil,BR,Departamento de Fisica e Quimica,"UFES, Vitoria, Dept. Phys. Chem.",Espirito Santo U.,Univesidade Federal do Espirito Santo (UFES),-20.2818824,-40.334923,29069,904344,-20.2976178,-40.2957768
Minas Gerais,Brazil,BR,,,"CEFET, Minas Gerais",Centro Federal de Educacao Tecnologica de Minas Gerais (CEFET-MG),-19.937963,-43.9962434,30510-000,1225722,-18.512178,-44.5550308
Uberaba,Brazil,BR,,,"UFTM, Uberaba",Universidade Federal do Triangulo Mineiro (UFTM),-19.7563939,-47.9317734,38025-180,1268421,-19.7473748,-47.9391625
Brasilia,Brazil,BR,Instituto de Fisica,"U. Brasilia, Inst. Phys.",Brasilia U.,Universidade de Brasilia,-15.7643606,-47.8578244,70910-900,902683,-15.7941569,-47.8825289
Vitória da Conquista,Brazil,BR,,,"FAINOR, Vitoria da Conquista",Faculdade Independente do Nordeste (FAINOR),-14.866212,-40.8239651,,1263837,-14.8619237,-40.8445346
Joao Pessoa,Brazil,BR,Departamento de Fisica,"UFPB, Joao Pessoa, Dep. Fis.",Paraiba U.,Universidade Federal da Paraiba (UFPB),-7.1460895,-34.837581,58051-970,903793,-7.1194958,-34.8450118
Natal,Brazil,BR,,"IFRN, Rio Grande do Norte","IFRN, Rio Grande do Norte","Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)",-6.238218,-36.4797126,59015-300,1250680,-5.7792569,-35.200916
Fortaleza,Brazil,BR,,"Ceara State U., Fortaleza",Ceara State U.,Universidade Estadual do Ceara (UECE),-3.779545,-38.5559162,60740-000,908138,-3.7318616,-38.5266704
Fortaleza,Brazil,BR,,"Inst. Fed. Ceara, Educ. Sci. Technol., Fortaleza","Inst. Fed. Ceara, Educ. Sci. Technol., Fortaleza","Instituto Federal de Educação, Ciência e Tecnologia do Ceará",-3.7471955,-38.5318748,60040-531,1090182,-3.7318616,-38.5266704
Fortaleza,Brazil,BR,Departamento de Física,"Ceara Fed.U., Fortaleza, Dept.Phys.",Ceara U.,Universidade Federal do Ceará (UFC),-3.741262,-38.5393887,60020-181,905972,-3.7318616,-38.5266704
Maranhao,Brazil,BR,,,Maranhao State U.,,-2.5707808,-44.2218677,,1241163,-4.9609498,-45.2744159
Sao Luis,Brazil,BR,,,Maranhao State U.,,-2.5695286,-44.2313142,,909972,-2.5391099,-44.2829046
Belem,Brazil,BR,,,"UFAM, Belem",Federal University of Amazonas (UFAM),-1.456823,-48.4412549,,1267127,-1.4557794,-48.4901968
Stara Zagora,Bulgaria,BG,,,"Astron. Observ., Stara Zagor",,42.4257769,25.6344644,,1241065,42.4257769,25.6344644
Sofia,Bulgaria,BG,,"U. Chem. Tech. Metal., Sofia","Chem. Tech. Metal. U., Sofia",University of Chemical Technology and Metallurgy,42.6131443,23.3609857,1756,909500,42.6977082,23.3218675
Sofia,Bulgaria,BG,Faculty of Applied Mathematics and Informatics (FAMI),"Tech. U. Sofia, FAMI","Tech. U. Sofia, FAMI",Technical University of Sofia,42.6572145,23.3555049,1000,1125505,42.6977082,23.3218675
Sofia,Bulgaria,BG,Institute of Applied Mathematics (IAM),"Tech U. of Sofiya, Inst. Appl. Math.","Tech U. of Sofiya, Inst. Appl. Math.",Technical University of Sofia,42.6646703,23.3649398,1797,908038,42.6977082,23.3218675
Sofia,Bulgaria,BG,Institute of Systems Engineering and Robotics (ISER),"ISER, Sofia","ISER, Sofia",Bulgarian Academy of Sciences (BAS),42.673113,23.352772,1113,1123421,42.6977082,23.3218675
Sofia,Bulgaria,BG,Faculty of Mathematics and Informatics,"Sofia U., Fac. Math. Inform.","Sofiya U., Math. Comp. Sci. Dept.",Sofia University,42.6748679,23.3303037,1164,908037,42.6977082,23.3218675
Sofia,Bulgaria,BG,Faculty of Physics,"Sofia U., Fac. Phys.",Sofiya U.,Sofia University,42.6808949,23.3382567,1164,903210,42.6977082,23.3218675
Sliven,Bulgaria,BG,Faculty of Engineering and Pedagogy,"Tech. U. Sofia, Fac. Eng. Ped., Sliven","Tech. U. Sofia, Sliven",Technical University of Sofia,42.6816536,26.3228685,8800,911026,42.6816536,26.3228685
Sofia,Bulgaria,BG,,Sofia U.,Sofia U. (main),Sofia University St Kliment Ohridski,42.6933061,23.3401446,1504,1125504,42.6977082,23.3218675
Sofia,Bulgaria,BG,Institute for Nuclear Research and Nuclear Energy (INRNE),"INRNE, Sofia","Sofiya, Inst. Nucl. Res.",Bulgarian Academy of Sciences,42.6976262,23.3222839,1784,903209,42.6977082,23.3218675
Sofia,Bulgaria,BG,Department of Applied Physics,"Tech. U. Sofia, Dept. Appl. Phys.",Tech. U. of Sofia,Technical University of Sofia,42.6978209,23.3245641,1000,911980,42.6977082,23.3218675
Sofia,Bulgaria,BG,,Tech. U. Sofia,Tech. U. Sofia,Technical University of Sofia,42.6978209,23.3245641,1000,1125507,42.6977082,23.3218675
,Bulgaria,BG,,,"IPP, BAS","Institute of Parallel Processing, Bulgarian Academy of Sciences (IPP)(BAS)",42.733883,25.48583,,1267140,42.733883,25.48583
Ruse,Bulgaria,BG,,Ruse U.,Rousse U.,Ruse University,43.8539362,25.9722272,7017,909747,43.8355713,25.9656554
Gatineau,CANADA,CA,,"U. Quebec, Outaouais","Quebec U., Outaouais",Université du Québec en Outaouais (UQO),45.4254598,-75.7132251,J8X 3X7,1281189,45.4765446,-75.7012723
Temuco,CHILE,CL,,,"Temuco U., Catolica",Universidad Católica de Temuco,-33.538013,-70.5925366,15-D,1266868,-38.7359018,-72.5903739
Ningbo,CHINA,CN,,Ningbo U.,Ningbo U.,Ningbo University,29.909188,121.64166,315211,907779,29.868336,121.54399
Wuhan,CHINA,CN,"Department of Applied Physics, College of Sciences",,Huazhong Agricultural U.,Huazhong Agricultural University,30.4738759,114.3477044,430070,1291891,30.593099,114.305393
Shanghai,CHINA,CN,Shanghai Astronomical Observatory (SHAO),"CAS, SHAO, Shanghai","Shanghai, Astron. Observ.",Chinese Academy of Science (CAS),31.188408,121.43397,200030,904188,31.230416,121.473701
Ngaoundere,Cameroon,CM,,,Ngaoundere U.,,7.3381488,13.5668302,,1241179,7.3381488,13.5668302
,Cameroon,CM,,,Dschang U.,University of Dschang,7.369722,12.354722,,1232151,7.369722,12.354722
Windsor,Canada,CA,,,Windsor U.,,42.306955,-83.066119,,904473,42.3149367,-83.0363633
London,Canada,CA,,,"Imaging Res. Lab., London",,42.981323,-81.2467413,,911963,42.9849233,-81.2452768
London,Canada,CA,,,Huron Univ. Coll.,,43.0010299,-81.2769422,,910703,42.9849233,-81.2452768
London,Canada,CA,,"U. Western Ontario, London",Western Ontario U.,University of Western Ontario,43.0090253,-81.2614646,N6A 5B7,903346,42.9849233,-81.2452768
St. Catharines,Canada,CA,,,Brock U.,,43.124603,-79.242429,,906802,43.1593745,-79.2468626
Ancaster,Canada,CA,,,Activation Lab. Ancaster,,43.2177791,-79.9872835,,911331,43.2177791,-79.9872835
Hamilton,Canada,CA,Department of Physics & Astronomy,"McMaster U., Dept. Phys. Astron.",McMaster U.,McMaster University,43.257952,-79.917662,,902996,43.2557206,-79.8711024
Hamilton,Canada,CA,,,Redeemer Coll.,,43.27665,-79.781758,,904928,43.2557206,-79.8711024
Waterloo,Canada,CA,,,Wilfrid Laurier U.,,43.4642578,-80.5204096,,910649,43.4642578,-80.5204096
Waterloo,Canada,CA,,"Perimeter Inst. Theor. Phys., Waterloo",Perimeter Inst. Theor. Phys.,Perimeter Institute for Theoretical Physics,43.465684,-80.525983,N2L 2Y5,908474,43.4642578,-80.5204096
Waterloo,Canada,CA,Faculty of Mathematics,"U. Waterloo, Fac. Math.","Waterloo U., Math. Dept.",University of Waterloo,43.468576,-80.539396,N2L 3G1,910239,43.4642578,-80.5204096
Waterloo,Canada,CA,Department of Physics and Astronomy,"U. Waterloo, Dept. Phys. Astron.",Waterloo U.,University of Waterloo,43.470426,-80.538398,N2L 3G1,903340,43.4642578,-80.5204096
Waterloo,Canada,CA,,U. Waterloo,U. Waterloo (main),University of Waterloo,43.4715646,-80.5431505,N2L 3G1,1094539,43.4642578,-80.5204096
Waterloo,Canada,CA,Institute for Quantum Computing (IQC),,"Waterloo U., IQC",University of Waterloo,43.4715646,-80.5431505,N2L 3G1,1263311,43.4642578,-80.5204096
Guelph,Canada,CA,Department of Physics,"U. Guelph, Dept. Phys.",Guelph U.,University of Guelph,43.528578,-80.222206,N1G 2W1,902830,43.5448048,-80.2481666
Guelph,Canada,CA,,,"Guelph U., Guelph-Waterloo Phys. Inst.",,43.528578,-80.222206,,909188,43.5448048,-80.2481666
Toronto,Canada,CA,,,"Intl. Educ. Ctr., Toronto",,43.612878,-79.791787,,908451,43.653226,-79.3831843
Toronto,Canada,CA,,,Canadian General Electric,,43.653226,-79.3831843,,904291,43.653226,-79.3831843
Toronto,Canada,CA,,"CIFAR, Toronto",Canadian Inst. Advanced Res.,Canadian Institute for Advanced Research (CIFAR),43.653226,-79.3831843,MSG 1Z8,907948,43.653226,-79.3831843
Toronto,Canada,CA,,,"Ontario Hydro Tech., Kinectrics",,43.653226,-79.3831843,,907963,43.653226,-79.3831843
Toronto,Canada,CA,,,"Soma Networks, Toronto",,43.653226,-79.3831843,,912462,43.653226,-79.3831843
Toronto,Canada,CA,,,"TopQuark Inc., Toronto",,43.653226,-79.3831843,,912494,43.653226,-79.3831843
Toronto,Canada,CA,,,"Eigensystems, Toronto",,43.657404,-79.411924,,909440,43.653226,-79.3831843
Toronto,Canada,CA,,"Mt. Sinai Hospital, Toronto","Mt. Sinai Hospital, Toronto",Mount Sinai Hospital,43.6574909,-79.3903735,M5G 1X5,922254,43.653226,-79.3831843
Toronto,Canada,CA,,,Ryerson U.,,43.657743,-79.380302,,903796,43.653226,-79.3831843
Toronto,Canada,CA,,,"Fields Inst., Toronto",,43.658562,-79.397221,,907278,43.653226,-79.3831843
Toronto,Canada,CA,,,Ontario Hydro,,43.658699,-79.390336,,905036,43.653226,-79.3831843
Toronto,Canada,CA,Department of Astronomy,"U. Toronto, Dept. Astron.","Toronto U., Astron. Dept.",University of Toronto,43.6606173,-79.3973224,M5S 3H4,907699,43.653226,-79.3831843
Toronto,Canada,CA,Dunlap Institute for Astronomy & Astrophysics,"U. Toronto, Dunlap Inst. Astron. Astrophys.","U. Toronto, Dunlap Inst. Astron. Astrophys.",University of Toronto,43.6606173,-79.3973224,,1337653,43.653226,-79.3831843
Toronto,Canada,CA,Department of Physics,"U. Toronto, Dept. Phys.",Toronto U.,University of Toronto,43.66084,-79.39721,M5S 1A7,903282,43.653226,-79.3831843
Toronto,Canada,CA,,"CITA, Toronto",Canadian Inst. Theor. Astrophys.,Canadian Institute for Theoretical Astrophysics (CITA),43.6608856,-79.3971462,M5S 3H8,905206,43.653226,-79.3831843
